id_ext,casa,fase_global,local,data_inicio,data_fim,local_casa,pulou
2242390,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242267,camara,Pré-Construção,,NA,NA,camara,FALSE
2242267,camara,Construção,Comissões,NA,NA,camara,FALSE
2242267,camara,Construção,Plenário,NA,NA,camara,FALSE
2242267,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242267,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242267,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242267,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242267,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242267,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242267,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242267,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247360,camara,Pré-Construção,,NA,NA,camara,TRUE
2247360,camara,Construção,Comissões,NA,NA,camara,TRUE
2247360,camara,Construção,Plenário,2020-04-09T21:52:00Z,NA,camara,FALSE
2247360,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247360,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2247360,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2247360,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247360,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247360,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247360,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247360,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244989,camara,Pré-Construção,,NA,NA,camara,TRUE
2244989,camara,Construção,Comissões,NA,NA,camara,TRUE
2244989,camara,Construção,Plenário,2020-04-03T15:51:00Z,NA,camara,FALSE
2244989,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244989,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244989,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244989,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244989,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244989,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244989,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244989,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243073,camara,Pré-Construção,,NA,NA,camara,TRUE
2243073,camara,Construção,Comissões,NA,NA,camara,TRUE
2243073,camara,Construção,Plenário,2020-04-03T20:43:00Z,NA,camara,FALSE
2243073,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243073,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243073,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243073,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243073,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243073,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243073,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243073,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2245010,camara,Pré-Construção,,NA,NA,camara,TRUE
2245010,camara,Construção,Comissões,NA,NA,camara,TRUE
2245010,camara,Construção,Plenário,2020-04-08T13:07:00Z,NA,camara,FALSE
2245010,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2245010,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2245010,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2245010,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2245010,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2245010,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2245010,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2245010,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247362,camara,Pré-Construção,,NA,NA,camara,TRUE
2247362,camara,Construção,Comissões,NA,NA,camara,TRUE
2247362,camara,Construção,Plenário,2020-04-10T10:14:00Z,NA,camara,FALSE
2247362,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247362,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2247362,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2247362,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247362,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247362,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247362,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247362,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244220,camara,Pré-Construção,,NA,NA,camara,FALSE
2244220,camara,Construção,Comissões,NA,NA,camara,FALSE
2244220,camara,Construção,Plenário,NA,NA,camara,FALSE
2244220,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244220,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2244220,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2244220,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244220,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244220,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244220,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244220,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244115,camara,Pré-Construção,,NA,NA,camara,TRUE
2244115,camara,Construção,Comissões,NA,NA,camara,TRUE
2244115,camara,Construção,Plenário,2020-04-06T18:41:00Z,NA,camara,FALSE
2244115,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244115,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244115,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244115,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244115,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244115,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244115,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244115,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243098,camara,Pré-Construção,,NA,NA,camara,FALSE
2243098,camara,Construção,Comissões,NA,NA,camara,FALSE
2243098,camara,Construção,Plenário,NA,NA,camara,FALSE
2243098,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243098,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2243098,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2243098,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243098,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243098,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243098,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243098,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247338,camara,Pré-Construção,,NA,NA,camara,FALSE
2247338,camara,Construção,Comissões,NA,NA,camara,FALSE
2247338,camara,Construção,Plenário,NA,NA,camara,FALSE
2247338,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247338,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247338,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247338,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247338,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247338,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247338,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247338,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244218,camara,Pré-Construção,,NA,NA,camara,TRUE
2244218,camara,Construção,Comissões,NA,NA,camara,TRUE
2244218,camara,Construção,Plenário,2020-04-07T14:24:00Z,NA,camara,FALSE
2244218,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244218,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244218,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244218,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244218,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244218,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244218,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244218,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247329,camara,Pré-Construção,,NA,NA,camara,TRUE
2247329,camara,Construção,Comissões,NA,NA,camara,TRUE
2247329,camara,Construção,Plenário,2020-04-09T15:20:00Z,NA,camara,FALSE
2247329,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247329,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2247329,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2247329,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247329,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247329,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247329,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247329,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2246749,camara,Pré-Construção,,NA,NA,camara,FALSE
2246749,camara,Construção,Comissões,NA,NA,camara,FALSE
2246749,camara,Construção,Plenário,NA,NA,camara,FALSE
2246749,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2246749,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2246749,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2246749,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2246749,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2246749,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2246749,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2246749,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244946,camara,Pré-Construção,,NA,NA,camara,TRUE
2244946,camara,Construção,Comissões,NA,NA,camara,TRUE
2244946,camara,Construção,Plenário,2020-04-07T20:51:00Z,NA,camara,FALSE
2244946,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244946,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244946,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244946,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244946,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244946,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244946,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244946,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244925,camara,Pré-Construção,,NA,NA,camara,TRUE
2244925,camara,Construção,Comissões,NA,NA,camara,TRUE
2244925,camara,Construção,Plenário,2020-04-07T18:08:00Z,NA,camara,FALSE
2244925,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244925,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244925,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244925,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244925,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244925,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244925,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244925,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2247342,camara,Pré-Construção,,NA,NA,camara,FALSE
2247342,camara,Construção,Comissões,NA,NA,camara,FALSE
2247342,camara,Construção,Plenário,NA,NA,camara,FALSE
2247342,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2247342,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2247342,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2247342,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2247342,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2247342,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2247342,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2247342,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243099,camara,Pré-Construção,,NA,NA,camara,FALSE
2243099,camara,Construção,Comissões,NA,NA,camara,FALSE
2243099,camara,Construção,Plenário,NA,NA,camara,FALSE
2243099,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243099,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2243099,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2243099,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243099,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243099,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243099,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243099,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2245009,camara,Pré-Construção,,NA,NA,camara,FALSE
2245009,camara,Construção,Comissões,NA,NA,camara,FALSE
2245009,camara,Construção,Plenário,NA,NA,camara,FALSE
2245009,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2245009,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2245009,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2245009,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2245009,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2245009,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2245009,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2245009,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2246803,camara,Pré-Construção,,NA,NA,camara,TRUE
2246803,camara,Construção,Comissões,NA,NA,camara,TRUE
2246803,camara,Construção,Plenário,2020-04-08T15:14:00Z,NA,camara,FALSE
2246803,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2246803,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2246803,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2246803,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2246803,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2246803,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2246803,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2246803,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243108,camara,Pré-Construção,,NA,NA,camara,FALSE
2243108,camara,Construção,Comissões,NA,NA,camara,FALSE
2243108,camara,Construção,Plenário,NA,NA,camara,FALSE
2243108,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243108,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2243108,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2243108,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243108,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243108,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243108,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243108,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242855,camara,Pré-Construção,,NA,NA,camara,FALSE
2242855,camara,Construção,Comissões,NA,NA,camara,FALSE
2242855,camara,Construção,Plenário,NA,NA,camara,FALSE
2242855,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242855,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242855,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242855,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242855,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242855,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242855,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242855,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244153,camara,Pré-Construção,,NA,NA,camara,FALSE
2244153,camara,Construção,Comissões,NA,NA,camara,FALSE
2244153,camara,Construção,Plenário,NA,NA,camara,FALSE
2244153,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244153,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2244153,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2244153,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244153,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244153,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244153,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244153,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244947,camara,Pré-Construção,,NA,NA,camara,TRUE
2244947,camara,Construção,Comissões,NA,NA,camara,TRUE
2244947,camara,Construção,Plenário,2020-04-07T21:10:00Z,NA,camara,FALSE
2244947,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244947,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244947,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244947,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244947,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244947,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244947,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244947,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2244081,camara,Pré-Construção,,NA,NA,camara,TRUE
2244081,camara,Construção,Comissões,NA,NA,camara,TRUE
2244081,camara,Construção,Plenário,2020-04-06T11:54:00Z,NA,camara,FALSE
2244081,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2244081,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2244081,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2244081,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2244081,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2244081,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2244081,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2244081,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242854,camara,Pré-Construção,,NA,NA,camara,FALSE
2242854,camara,Construção,Comissões,NA,NA,camara,FALSE
2242854,camara,Construção,Plenário,NA,NA,camara,FALSE
2242854,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2242854,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2242854,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2242854,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2242854,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2242854,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2242854,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2242854,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243086,camara,Pré-Construção,,NA,NA,camara,TRUE
2243086,camara,Construção,Comissões,NA,NA,camara,TRUE
2243086,camara,Construção,Plenário,2020-04-05T16:18:00Z,NA,camara,FALSE
2243086,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243086,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243086,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243086,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243086,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243086,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243086,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243086,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243074,camara,Pré-Construção,,NA,NA,camara,TRUE
2243074,camara,Construção,Comissões,NA,NA,camara,TRUE
2243074,camara,Construção,Plenário,2020-04-03T20:48:00Z,NA,camara,FALSE
2243074,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243074,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243074,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243074,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243074,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243074,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243074,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243074,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243075,camara,Pré-Construção,,NA,NA,camara,TRUE
2243075,camara,Construção,Comissões,NA,NA,camara,TRUE
2243075,camara,Construção,Plenário,2020-04-03T20:49:00Z,NA,camara,FALSE
2243075,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243075,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243075,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243075,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243075,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243075,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243075,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243075,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2243076,camara,Pré-Construção,,NA,NA,camara,TRUE
2243076,camara,Construção,Comissões,NA,NA,camara,TRUE
2243076,camara,Construção,Plenário,2020-04-03T20:50:00Z,NA,camara,FALSE
2243076,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2243076,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2243076,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2243076,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2243076,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2243076,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2243076,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2243076,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248208,camara,Pré-Construção,,NA,NA,camara,TRUE
2248208,camara,Construção,Comissões,NA,NA,camara,TRUE
2248208,camara,Construção,Plenário,2020-04-14T15:49:00Z,NA,camara,FALSE
2248208,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248208,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2248208,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2248208,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248208,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248208,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248208,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248208,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2249949,camara,Pré-Construção,,NA,NA,camara,TRUE
2249949,camara,Construção,Comissões,NA,NA,camara,TRUE
2249949,camara,Construção,Plenário,2020-04-17T17:37:00Z,NA,camara,FALSE
2249949,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2249949,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2249949,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2249949,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2249949,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2249949,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2249949,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2249949,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248291,camara,Pré-Construção,,NA,NA,camara,FALSE
2248291,camara,Construção,Comissões,NA,NA,camara,FALSE
2248291,camara,Construção,Plenário,NA,NA,camara,FALSE
2248291,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248291,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2248291,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2248291,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248291,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248291,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248291,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248291,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248045,camara,Pré-Construção,,NA,NA,camara,FALSE
2248045,camara,Construção,Comissões,NA,NA,camara,FALSE
2248045,camara,Construção,Plenário,NA,NA,camara,FALSE
2248045,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248045,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2248045,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2248045,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248045,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248045,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248045,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248045,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2249375,camara,Pré-Construção,,NA,NA,camara,FALSE
2249375,camara,Construção,Comissões,NA,NA,camara,FALSE
2249375,camara,Construção,Plenário,NA,NA,camara,FALSE
2249375,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2249375,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2249375,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2249375,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2249375,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2249375,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2249375,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2249375,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248292,camara,Pré-Construção,,NA,NA,camara,TRUE
2248292,camara,Construção,Comissões,NA,NA,camara,TRUE
2248292,camara,Construção,Plenário,2020-04-15T15:45:00Z,NA,camara,FALSE
2248292,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248292,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2248292,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2248292,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248292,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248292,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248292,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248292,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2248283,camara,Pré-Construção,,NA,NA,camara,FALSE
2248283,camara,Construção,Comissões,NA,NA,camara,FALSE
2248283,camara,Construção,Plenário,NA,NA,camara,FALSE
2248283,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2248283,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2248283,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2248283,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2248283,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2248283,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2248283,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2248283,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2249308,camara,Pré-Construção,,NA,NA,camara,FALSE
2249308,camara,Construção,Comissões,NA,NA,camara,FALSE
2249308,camara,Construção,Plenário,NA,NA,camara,FALSE
2249308,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2249308,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2249308,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2249308,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2249308,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2249308,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2249308,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2249308,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2249321,camara,Pré-Construção,,NA,NA,camara,TRUE
2249321,camara,Construção,Comissões,NA,NA,camara,TRUE
2249321,camara,Construção,Plenário,2020-04-16T10:33:00Z,NA,camara,FALSE
2249321,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2249321,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2249321,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2249321,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2249321,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2249321,camara,Revisão II,Plenário,NA,NA,camara,FALSE
